user_pseudo_id,event_name,event_timestamp,device_category,traffic_source,experiment_variant,session_duration,converted,is_new_user
bot_0125,session_start,2026-03-07T00:00:00,desktop,direct,control,0,0,0
user_000416,scroll,2026-03-11T05:13:19,tablet,organic,control,203,0,1
user_005051,page_view,2026-03-17T00:42:12,desktop,email,variant_b,183,0,1
user_000202,page_view,2026-03-28T10:13:07,desktop,organic,control,175,0,0
user_003016,scroll,2026-03-18T01:44:44,desktop,direct,control,118,0,0
user_002562,scroll,2026-03-13T21:49:04,desktop,direct,control,553,0,1
user_007039,scroll,2026-03-20T08:09:37,mobile,email,variant_b,560,0,1
user_002097,click,2026-03-09T02:44:04,tablet,social,variant_b,484,0,1
user_001180,scroll,2026-03-16T18:01:52,desktop,social,control,86,0,0
user_006842,page_view,2026-03-02T21:47:58,mobile,social,control,399,0,1
user_007700,session_start,2026-03-04T07:34:20,mobile,social,control,443,0,1
user_003159,click,2026-03-04T06:41:37,mobile,organic,variant_b,358,0,0
user_006642,click,2026-03-27T18:01:23,desktop,direct,control,239,0,0
user_002442,add_to_cart,2026-03-24T13:23:43,mobile,email,control,70,0,1
user_000642,scroll,2026-03-04T04:09:23,desktop,organic,control,404,0,1
user_001842,scroll,2026-03-09T00:57:38,tablet,email,control,43,0,0
user_002633,scroll,2026-03-23T06:37:43,mobile,email,variant_b,394,1,0
user_006277,click,2026-03-07T19:56:25,mobile,social,variant_b,352,0,0
user_004741,scroll,2026-03-07T17:03:03,tablet,cpc,variant_b,181,0,0
user_000985,scroll,2026-03-17T17:46:23,tablet,cpc,variant_b,582,0,0
user_002881,click,2026-03-18T23:55:07,tablet,organic,variant_b,445,0,1
user_006830,page_view,2026-03-13T03:53:04,tablet,organic,control,366,0,1
user_003975,scroll,2026-03-21T21:09:11,mobile,email,variant_b,211,0,0
user_002584,scroll,2026-03-20T00:56:28,mobile,direct,control,341,0,1
bot_0047,session_start,2026-03-02T00:00:00,desktop,direct,control,0,0,0
user_003690,scroll,2026-03-11T18:55:16,mobile,organic,control,197,0,0
bot_0098,session_start,2026-03-26T00:00:00,desktop,direct,variant_b,0,0,0
user_001292,page_view,2026-03-02T19:36:32,tablet,social,control,410,0,0
user_005630,page_view,2026-03-20T16:23:04,mobile,cpc,control,584,0,0
user_004460,page_view,2026-03-30T10:30:54,mobile,organic,control,68,0,1
bot_0145,session_start,2026-03-30T00:00:00,desktop,direct,control,0,0,0
user_000449,scroll,2026-03-29T14:45:28,mobile,organic,variant_b,122,0,1
user_000559,click,2026-03-29T04:17:30,mobile,social,variant_b,33,0,0
user_005815,session_start,2026-03-09T12:06:27,desktop,direct,variant_b,82,0,0
bot_0001,session_start,2026-03-07T00:00:00,desktop,direct,variant_b,0,0,0
bot_0107,session_start,2026-03-16T00:00:00,desktop,direct,control,0,0,0
user_007085,add_to_cart,2026-03-16T23:03:06,desktop,email,variant_b,53,0,1
user_005460,scroll,2026-03-21T17:04:56,tablet,email,control,280,0,0
user_006242,scroll,2026-03-30T10:48:39,tablet,email,control,565,0,0
bot_0068,session_start,2026-03-26T00:00:00,desktop,direct,variant_b,0,0,0
user_005432,add_to_cart,2026-03-21T20:12:09,tablet,social,control,184,0,0
user_001301,page_view,2026-03-23T16:14:40,mobile,cpc,variant_b,345,0,0
user_001754,click,2026-03-27T19:58:01,mobile,email,control,92,0,0
user_004685,page_view,2026-03-30T02:32:15,tablet,email,variant_b,285,0,1
user_007621,add_to_cart,2026-03-14T02:18:17,mobile,email,variant_b,168,0,1
user_002401,click,2026-03-05T05:32:29,desktop,organic,variant_b,81,0,0
user_002477,page_view,2026-03-11T02:59:17,mobile,cpc,variant_b,491,0,1
user_005079,scroll,2026-03-03T16:32:23,desktop,cpc,variant_b,306,0,0
user_000419,add_to_cart,2026-03-26T02:03:42,tablet,direct,variant_b,580,0,0
user_000507,scroll,2026-03-08T05:34:53,mobile,cpc,variant_b,303,0,1
bot_0128,session_start,2026-03-14T00:00:00,desktop,direct,variant_b,0,0,0
user_005473,scroll,2026-03-11T16:31:21,mobile,cpc,variant_b,281,1,0
user_005851,click,2026-03-15T03:57:15,tablet,organic,variant_b,594,0,0
user_004891,page_view,2026-03-24T02:06:38,mobile,cpc,variant_b,271,0,0
user_006198,page_view,2026-03-19T10:25:16,desktop,social,control,373,0,1
user_006129,click,2026-03-04T01:55:55,mobile,social,variant_b,380,0,1
user_001086,page_view,2026-03-15T00:49:31,mobile,direct,control,362,0,0
bot_0000,session_start,2026-03-14T00:00:00,desktop,direct,control,0,0,0
user_007813,session_start,2026-03-09T06:34:26,tablet,social,variant_b,72,0,1
user_003367,scroll,2026-03-19T19:38:28,tablet,cpc,variant_b,570,0,1
bot_0081,session_start,2026-03-20T00:00:00,desktop,direct,control,0,0,0
user_001290,page_view,2026-03-17T01:32:24,desktop,direct,control,223,0,0
user_002148,click,2026-03-04T10:55:42,tablet,cpc,control,412,0,1
bot_0074,session_start,2026-03-08T00:00:00,desktop,direct,control,0,0,0
user_000091,page_view,2026-03-22T18:01:52,mobile,email,variant_b,547,0,1
user_002069,scroll,2026-03-13T18:49:32,mobile,social,variant_b,553,0,0
user_006394,page_view,2026-03-12T22:21:37,desktop,social,control,318,0,0
user_005391,scroll,2026-03-26T21:20:52,tablet,cpc,variant_b,241,0,0
user_004609,page_view,2026-03-29T16:19:21,mobile,direct,variant_b,119,0,1
bot_0055,session_start,2026-03-20T00:00:00,desktop,direct,variant_b,0,0,0
user_007246,scroll,2026-03-22T21:15:07,desktop,social,control,352,0,0
user_002770,scroll,2026-03-04T04:59:48,mobile,organic,control,94,0,0
user_005424,add_to_cart,2026-03-04T06:18:24,mobile,social,control,584,0,0
user_005809,scroll,2026-03-30T16:31:40,desktop,social,variant_b,316,0,1
user_003842,page_view,2026-03-01T14:18:51,mobile,cpc,control,155,1,0
user_004846,page_view,2026-03-13T11:10:13,desktop,social,control,213,0,1
user_004693,scroll,2026-03-11T17:21:25,mobile,direct,variant_b,339,0,0
user_006744,add_to_cart,2026-03-13T06:51:25,mobile,social,control,538,0,1
user_007422,click,2026-03-01T21:24:17,tablet,organic,control,308,0,1
bot_0198,session_start,2026-03-19T00:00:00,desktop,direct,control,0,0,0
user_002439,scroll,2026-03-15T03:56:27,desktop,email,variant_b,336,0,0
user_004674,scroll,2026-03-18T20:29:02,mobile,email,control,458,0,0
bot_0167,session_start,2026-03-09T00:00:00,desktop,direct,control,0,0,0
user_007085,page_view,2026-03-16T23:03:28,desktop,email,variant_b,53,0,1
user_006077,page_view,2026-03-03T01:00:41,tablet,social,variant_b,208,0,0
user_006664,page_view,2026-03-21T01:00:56,desktop,direct,control,214,0,1
user_001170,click,2026-03-18T18:23:25,desktop,organic,control,96,0,1
user_003381,scroll,2026-03-01T03:15:18,mobile,social,variant_b,532,0,1
bot_0063,session_start,2026-03-06T00:00:00,desktop,direct,variant_b,0,0,0
user_002414,add_to_cart,2026-03-12T07:04:25,mobile,organic,control,515,0,0
user_006826,scroll,2026-03-12T10:48:52,desktop,organic,control,158,0,0
user_006007,click,2026-03-17T09:31:34,tablet,organic,variant_b,248,0,1
user_004083,page_view,2026-03-18T23:25:44,tablet,cpc,variant_b,595,0,0
bot_0024,session_start,2026-03-12T00:00:00,desktop,direct,control,0,0,0
user_004877,click,2026-03-20T01:41:04,mobile,cpc,variant_b,376,0,0
user_005974,click,2026-03-10T01:27:47,desktop,social,control,152,0,1
bot_0014,session_start,2026-03-20T00:00:00,desktop,direct,control,0,0,0
user_000579,scroll,2026-03-26T03:59:45,tablet,social,variant_b,183,0,0
user_007281,page_view,2026-03-24T16:13:30,tablet,direct,variant_b,170,0,1
user_001938,scroll,2026-03-02T05:47:41,desktop,social,control,532,0,1
user_000748,page_view,2026-03-12T04:10:53,mobile,social,control,191,0,0
user_004239,click,2026-03-02T10:49:16,desktop,organic,variant_b,454,0,1
user_005273,page_view,2026-03-07T08:31:06,mobile,email,variant_b,41,0,0
user_006305,scroll,2026-03-24T19:39:39,mobile,direct,variant_b,540,0,0
user_003555,click,2026-03-23T09:19:09,desktop,direct,variant_b,588,0,0
user_007230,session_start,2026-03-12T18:13:06,desktop,social,control,351,0,1
user_003311,click,2026-03-07T04:51:26,desktop,cpc,variant_b,354,0,1
bot_0019,session_start,2026-03-11T00:00:00,desktop,direct,variant_b,0,0,0
user_007998,add_to_cart,2026-03-20T16:02:59,mobile,social,control,453,0,1
user_003032,add_to_cart,2026-03-14T01:42:41,desktop,direct,control,68,0,1
user_006821,session_start,2026-03-30T06:35:11,desktop,email,variant_b,548,0,0
user_004063,session_start,2026-03-09T13:41:49,tablet,direct,variant_b,246,0,1
user_001115,scroll,2026-03-15T09:22:58,tablet,direct,variant_b,387,0,1
user_000345,scroll,2026-03-18T10:07:37,desktop,social,variant_b,247,0,0
user_005978,session_start,2026-03-21T14:24:56,desktop,direct,control,315,0,1
user_006562,page_view,2026-03-05T10:20:08,mobile,organic,control,131,0,0
user_003582,add_to_cart,2026-03-02T23:20:12,desktop,email,control,98,0,1
user_006920,click,2026-03-15T09:28:07,desktop,direct,control,146,0,1
user_002398,add_to_cart,2026-03-24T15:20:09,tablet,social,control,244,0,0
user_005388,add_to_cart,2026-03-16T19:38:21,tablet,direct,control,342,0,1
user_001552,click,2026-03-20T21:44:09,tablet,social,control,368,0,0
user_004563,scroll,2026-03-01T22:33:50,desktop,direct,variant_b,399,0,1
user_007453,scroll,2026-03-29T18:02:10,tablet,organic,variant_b,327,0,0
user_000677,page_view,2026-03-30T07:09:15,desktop,social,variant_b,421,0,0
user_001479,click,2026-03-14T09:25:12,desktop,social,variant_b,210,0,0
user_002884,scroll,2026-03-17T03:01:15,desktop,cpc,control,234,0,1
user_005265,page_view,2026-03-29T08:04:58,mobile,email,variant_b,258,0,0
bot_0014,session_start,2026-03-28T00:00:00,desktop,direct,control,0,0,0
user_007393,scroll,2026-03-30T21:35:32,mobile,organic,variant_b,65,1,0
user_004383,session_start,2026-03-18T23:59:45,tablet,direct,variant_b,158,0,0
user_002034,add_to_cart,2026-03-23T07:16:05,desktop,social,control,159,0,1
bot_0144,session_start,2026-03-10T00:00:00,desktop,direct,variant_b,0,0,0
user_006734,add_to_cart,2026-03-12T14:39:09,mobile,organic,control,428,0,1
user_004943,add_to_cart,2026-03-17T15:35:39,mobile,organic,variant_b,428,0,0
user_000708,click,2026-03-15T16:49:05,mobile,direct,control,65,0,0
bot_0177,session_start,2026-03-02T00:00:00,desktop,direct,variant_b,0,0,0
bot_0078,session_start,2026-03-21T00:00:00,desktop,direct,control,0,0,0
user_003006,session_start,2026-03-26T17:12:39,tablet,email,control,344,0,0
bot_0152,session_start,2026-03-01T00:00:00,desktop,direct,control,0,0,0
user_002685,click,2026-03-28T06:13:52,desktop,social,variant_b,400,0,0
user_007490,scroll,2026-03-26T11:52:56,desktop,organic,control,71,0,1
user_006925,scroll,2026-03-30T17:18:31,tablet,cpc,variant_b,193,0,1
user_006017,add_to_cart,2026-03-09T06:16:27,desktop,direct,variant_b,218,0,1
user_003940,add_to_cart,2026-03-17T11:58:54,desktop,direct,control,66,0,0
user_002058,click,2026-03-14T03:11:51,desktop,organic,control,325,0,0
user_001794,page_view,2026-03-21T06:57:45,mobile,social,control,232,0,0
bot_0055,session_start,2026-03-21T00:00:00,desktop,direct,control,0,0,0
bot_0132,session_start,2026-03-27T00:00:00,desktop,direct,control,0,0,0
user_004936,session_start,2026-03-03T09:09:12,tablet,email,control,126,0,1
bot_0066,session_start,2026-03-10T00:00:00,desktop,direct,control,0,0,0
bot_0008,session_start,2026-03-13T00:00:00,desktop,direct,control,0,0,0
user_001293,add_to_cart,2026-03-15T00:52:01,tablet,social,variant_b,374,0,1
user_003675,scroll,2026-03-04T14:02:56,tablet,organic,variant_b,390,0,0
user_000069,session_start,2026-03-25T03:15:25,desktop,social,variant_b,322,0,0
user_002763,page_view,2026-03-20T04:06:01,mobile,direct,variant_b,593,0,0
bot_0063,session_start,2026-03-13T00:00:00,desktop,direct,variant_b,0,0,0
user_005317,page_view,2026-03-29T09:52:08,tablet,organic,variant_b,322,0,1
user_003288,click,2026-03-17T05:35:43,desktop,organic,control,119,0,1
user_004650,add_to_cart,2026-03-04T02:57:35,desktop,direct,control,143,0,0
user_001595,click,2026-03-15T21:42:59,tablet,social,variant_b,190,1,0
user_002366,scroll,2026-03-09T20:50:13,desktop,organic,control,528,0,1
bot_0186,session_start,2026-03-27T00:00:00,desktop,direct,control,0,0,0
user_003492,click,2026-03-22T07:18:15,tablet,cpc,control,92,0,1
user_000857,scroll,2026-03-04T08:58:03,mobile,cpc,variant_b,411,0,0
user_004336,click,2026-03-25T09:21:15,mobile,social,control,77,0,0
user_004883,click,2026-03-16T18:18:36,tablet,social,variant_b,278,0,0
user_000319,scroll,2026-03-07T21:18:07,tablet,direct,variant_b,410,0,0
user_000634,add_to_cart,2026-03-02T12:53:13,desktop,cpc,control,162,0,0
user_006889,add_to_cart,2026-03-09T04:57:20,desktop,direct,variant_b,330,0,1
user_002645,add_to_cart,2026-03-09T03:38:32,desktop,organic,variant_b,538,0,1
user_002869,add_to_cart,2026-03-25T01:29:48,mobile,cpc,variant_b,592,0,0
user_001920,page_view,2026-03-21T09:08:31,desktop,organic,control,451,0,0
bot_0117,session_start,2026-03-15T00:00:00,desktop,direct,control,0,0,0
user_006645,add_to_cart,2026-03-29T23:40:08,tablet,direct,variant_b,561,1,1
user_000758,session_start,2026-03-17T16:04:43,mobile,social,control,273,0,0
user_006200,click,2026-03-29T13:27:55,mobile,direct,control,547,0,1
user_003316,scroll,2026-03-12T06:43:24,tablet,email,control,262,0,0
user_004066,page_view,2026-03-04T18:25:41,tablet,social,control,230,0,1
bot_0148,session_start,2026-03-08T00:00:00,desktop,direct,variant_b,0,0,0
user_001405,scroll,2026-03-12T21:55:40,mobile,direct,variant_b,579,0,0
user_006497,click,2026-03-19T05:28:57,mobile,email,variant_b,535,0,1
user_006445,click,2026-03-24T08:49:55,tablet,organic,variant_b,312,0,0
user_002710,scroll,2026-03-05T23:57:36,tablet,direct,control,526,0,0
user_005196,add_to_cart,2026-03-18T06:20:33,mobile,cpc,control,574,0,0
user_007283,add_to_cart,2026-03-15T01:00:30,tablet,cpc,variant_b,501,0,1
user_006697,session_start,2026-03-09T09:31:08,mobile,social,variant_b,174,0,0
user_000801,add_to_cart,2026-03-07T03:35:26,tablet,email,variant_b,300,0,0
user_002488,add_to_cart,2026-03-28T16:54:17,mobile,cpc,control,53,0,1
user_004876,scroll,2026-03-21T11:16:56,mobile,cpc,control,75,0,0
user_004443,click,2026-03-08T02:41:22,mobile,cpc,variant_b,474,0,0
user_004932,add_to_cart,2026-03-12T17:39:56,desktop,cpc,control,360,0,1
user_001122,page_view,2026-03-03T06:54:25,mobile,social,control,263,0,0
user_004245,add_to_cart,2026-03-23T00:17:12,desktop,cpc,variant_b,310,1,0
user_004945,add_to_cart,2026-03-21T13:58:23,mobile,organic,variant_b,431,0,1
user_002611,session_start,2026-03-14T20:02:37,mobile,email,variant_b,170,0,1
user_005891,page_view,2026-03-04T09:03:17,tablet,organic,variant_b,554,0,1
bot_0055,session_start,2026-03-09T00:00:00,desktop,direct,control,0,0,0
user_005128,add_to_cart,2026-03-23T11:22:36,desktop,cpc,control,214,0,0
user_002352,session_start,2026-03-28T05:09:21,desktop,direct,control,469,0,0
user_001649,scroll,2026-03-21T09:46:11,desktop,direct,variant_b,268,0,0
user_006464,scroll,2026-03-01T07:32:43,mobile,email,control,335,0,0
user_003313,scroll,2026-03-25T23:16:38,tablet,direct,variant_b,90,0,0
user_004408,click,2026-03-09T08:58:53,tablet,email,control,360,0,0
user_002594,click,2026-03-16T04:04:32,tablet,organic,control,83,0,0
user_005132,click,2026-03-12T19:49:57,desktop,cpc,control,126,0,1
user_003478,page_view,2026-03-21T11:47:29,tablet,organic,control,87,0,1
user_007106,click,2026-03-13T05:14:55,desktop,social,control,362,0,1
user_001143,click,2026-03-23T09:23:06,tablet,email,variant_b,253,0,1
user_003253,add_to_cart,2026-03-23T17:36:00,mobile,social,variant_b,510,0,1
user_002557,scroll,2026-03-17T21:55:35,tablet,social,variant_b,53,0,1
user_000148,scroll,2026-03-03T14:28:59,tablet,social,control,167,0,1
bot_0099,session_start,2026-03-07T00:00:00,desktop,direct,variant_b,0,0,0
user_004313,scroll,2026-03-10T22:13:37,desktop,organic,variant_b,115,1,1
user_000982,click,2026-03-08T17:34:25,tablet,social,control,122,0,0
bot_0036,session_start,2026-03-20T00:00:00,desktop,direct,control,0,0,0
user_000379,click,2026-03-23T04:59:49,tablet,email,variant_b,476,0,0
user_001617,scroll,2026-03-02T21:05:53,tablet,direct,variant_b,52,0,0
bot_0048,session_start,2026-03-07T00:00:00,desktop,direct,variant_b,0,0,0
user_002785,page_view,2026-03-19T23:24:18,mobile,social,variant_b,147,0,0
user_004524,click,2026-03-03T08:22:55,tablet,organic,control,146,0,0
user_007497,session_start,2026-03-23T13:57:39,desktop,cpc,variant_b,308,0,0
user_007700,page_view,2026-03-04T07:34:59,mobile,social,control,443,0,1
user_007903,click,2026-03-06T03:33:39,mobile,organic,variant_b,535,0,0
user_004203,scroll,2026-03-08T00:24:28,desktop,cpc,variant_b,512,0,0
user_003890,click,2026-03-16T14:19:09,tablet,email,control,411,0,0
user_006989,page_view,2026-03-30T22:59:38,desktop,cpc,variant_b,552,0,0
bot_0073,session_start,2026-03-05T00:00:00,desktop,direct,control,0,0,0
bot_0148,session_start,2026-03-12T00:00:00,desktop,direct,control,0,0,0
user_001279,click,2026-03-12T02:44:29,desktop,email,variant_b,273,0,0
user_007042,add_to_cart,2026-03-02T02:23:18,tablet,cpc,control,322,0,0
user_003387,session_start,2026-03-11T13:12:26,tablet,direct,variant_b,315,0,0
user_001981,click,2026-03-06T00:04:33,mobile,email,variant_b,559,0,0
user_003441,click,2026-03-27T05:24:07,tablet,organic,variant_b,285,0,1
user_003139,click,2026-03-15T17:50:37,mobile,organic,variant_b,386,0,0
user_002094,click,2026-03-29T17:51:24,mobile,social,control,87,0,0
user_000787,session_start,2026-03-17T00:03:10,mobile,direct,variant_b,105,0,1
user_002438,scroll,2026-03-01T11:15:56,mobile,email,control,123,0,0
bot_0098,session_start,2026-03-09T00:00:00,desktop,direct,variant_b,0,0,0
user_004346,page_view,2026-03-26T15:37:45,mobile,direct,control,273,1,0
user_003575,add_to_cart,2026-03-26T04:12:21,mobile,cpc,variant_b,71,0,0
user_006859,add_to_cart,2026-03-09T05:26:36,tablet,cpc,variant_b,170,0,0
user_007451,scroll,2026-03-01T19:10:07,tablet,organic,variant_b,194,0,0
bot_0198,session_start,2026-03-11T00:00:00,desktop,direct,variant_b,0,0,0
bot_0062,session_start,2026-03-12T00:00:00,desktop,direct,variant_b,0,0,0
user_006235,scroll,2026-03-21T18:30:09,mobile,email,variant_b,473,0,0
user_007407,page_view,2026-03-29T10:06:05,tablet,cpc,variant_b,335,0,1
user_005789,add_to_cart,2026-03-22T07:22:54,tablet,email,variant_b,323,0,1
bot_0172,session_start,2026-03-21T00:00:00,desktop,direct,variant_b,0,0,0
user_002897,click,2026-03-18T20:49:24,tablet,email,variant_b,573,0,1
user_002614,page_view,2026-03-19T08:16:57,mobile,cpc,control,576,0,0
user_002193,scroll,2026-03-18T21:08:50,tablet,cpc,variant_b,561,0,0
bot_0166,session_start,2026-03-15T00:00:00,desktop,direct,control,0,0,0
bot_0068,session_start,2026-03-01T00:00:00,desktop,direct,control,0,0,0
bot_0104,session_start,2026-03-13T00:00:00,desktop,direct,variant_b,0,0,0
bot_0027,session_start,2026-03-10T00:00:00,desktop,direct,control,0,0,0
user_006026,click,2026-03-29T02:20:34,tablet,social,control,159,0,0
user_007344,scroll,2026-03-22T18:10:38,tablet,direct,control,524,0,0
bot_0154,session_start,2026-03-24T00:00:00,desktop,direct,control,0,0,0
user_006753,page_view,2026-03-01T20:15:40,mobile,social,variant_b,485,0,0
user_006006,add_to_cart,2026-03-11T10:40:27,tablet,organic,control,215,0,1
user_007659,session_start,2026-03-19T22:32:08,mobile,social,variant_b,599,0,1
user_001360,scroll,2026-03-08T13:49:54,desktop,direct,control,346,0,0
user_007062,click,2026-03-19T20:16:46,tablet,email,control,472,0,0
user_001068,scroll,2026-03-06T19:33:42,desktop,email,control,111,1,0
user_004506,scroll,2026-03-01T12:59:34,mobile,email,control,71,0,1
bot_0194,session_start,2026-03-21T00:00:00,desktop,direct,variant_b,0,0,0
bot_0178,session_start,2026-03-11T00:00:00,desktop,direct,variant_b,0,0,0
bot_0163,session_start,2026-03-29T00:00:00,desktop,direct,control,0,0,0
bot_0134,session_start,2026-03-03T00:00:00,desktop,direct,control,0,0,0
user_006872,click,2026-03-29T13:23:38,mobile,direct,control,589,0,0
bot_0147,session_start,2026-03-14T00:00:00,desktop,direct,variant_b,0,0,0
user_006151,page_view,2026-03-29T01:31:36,desktop,organic,variant_b,565,0,0
user_003733,session_start,2026-03-10T10:16:43,desktop,direct,variant_b,507,0,0
user_004038,page_view,2026-03-19T17:58:20,mobile,direct,control,523,0,0
user_005561,page_view,2026-03-23T23:25:20,desktop,email,variant_b,373,0,1
user_004848,page_view,2026-03-15T15:49:23,mobile,email,control,209,0,0
user_004067,scroll,2026-03-23T04:56:19,desktop,direct,variant_b,517,0,1
bot_0173,session_start,2026-03-23T00:00:00,desktop,direct,control,0,0,0
bot_0061,session_start,2026-03-05T00:00:00,desktop,direct,control,0,0,0
user_005356,add_to_cart,2026-03-06T22:07:24,mobile,social,control,264,0,1
bot_0097,session_start,2026-03-29T00:00:00,desktop,direct,variant_b,0,0,0
bot_0159,session_start,2026-03-07T00:00:00,desktop,direct,control,0,0,0
user_007091,page_view,2026-03-18T11:22:14,mobile,direct,variant_b,396,0,0
user_003017,add_to_cart,2026-03-29T02:32:08,desktop,cpc,variant_b,317,0,1
user_002005,page_view,2026-03-26T09:28:04,mobile,email,variant_b,455,0,1
user_000029,add_to_cart,2026-03-27T20:58:30,desktop,organic,variant_b,123,0,1
bot_0043,session_start,2026-03-03T00:00:00,desktop,direct,variant_b,0,0,0
bot_0017,session_start,2026-03-18T00:00:00,desktop,direct,control,0,0,0
user_004023,scroll,2026-03-15T05:29:05,tablet,cpc,variant_b,440,0,0
bot_0132,session_start,2026-03-05T00:00:00,desktop,direct,control,0,0,0
user_004854,click,2026-03-13T10:26:31,tablet,social,control,352,0,0
user_006961,click,2026-03-30T18:50:55,tablet,email,variant_b,484,0,1
bot_0026,session_start,2026-03-13T00:00:00,desktop,direct,control,0,0,0
user_006051,add_to_cart,2026-03-28T16:00:44,mobile,cpc,variant_b,114,0,0
user_004963,add_to_cart,2026-03-09T00:44:13,tablet,direct,variant_b,512,0,0
user_000105,session_start,2026-03-14T04:45:32,mobile,email,variant_b,106,0,1
user_000878,click,2026-03-22T12:07:30,desktop,email,control,373,1,1
user_006978,click,2026-03-14T09:38:09,desktop,direct,control,382,0,0
user_000781,scroll,2026-03-10T04:31:46,tablet,cpc,variant_b,411,0,0
user_004818,scroll,2026-03-01T17:34:10,tablet,email,control,275,0,0
user_003856,add_to_cart,2026-03-07T19:08:53,desktop,cpc,control,396,0,1
user_000151,session_start,2026-03-27T10:19:12,desktop,direct,variant_b,49,0,0
user_007198,click,2026-03-11T02:39:07,mobile,email,control,483,0,0
user_005156,session_start,2026-03-21T12:31:00,desktop,organic,control,447,0,1
bot_0152,session_start,2026-03-02T00:00:00,desktop,direct,control,0,0,0
user_001217,add_to_cart,2026-03-17T04:15:20,desktop,direct,variant_b,392,0,0
bot_0147,session_start,2026-03-22T00:00:00,desktop,direct,control,0,0,0
user_007451,click,2026-03-01T19:10:13,tablet,organic,variant_b,194,0,1
bot_0071,session_start,2026-03-21T00:00:00,desktop,direct,variant_b,0,0,0
user_007636,scroll,2026-03-10T14:29:17,tablet,organic,control,462,0,1
user_002526,click,2026-03-10T07:07:22,desktop,direct,control,95,0,0
user_007705,add_to_cart,2026-03-19T21:16:36,mobile,social,variant_b,291,0,0
user_006796,page_view,2026-03-21T19:38:08,desktop,email,control,56,0,0
user_000943,click,2026-03-07T23:04:14,desktop,direct,variant_b,420,1,1
user_003673,add_to_cart,2026-03-08T02:38:11,mobile,email,variant_b,146,0,1
user_005728,scroll,2026-03-11T13:52:43,mobile,direct,control,52,0,0
user_005204,scroll,2026-03-17T01:05:36,tablet,cpc,control,345,0,0
user_006995,add_to_cart,2026-03-03T01:07:49,desktop,social,variant_b,257,0,0
user_000637,scroll,2026-03-25T08:53:31,tablet,email,variant_b,479,0,1
user_003387,add_to_cart,2026-03-11T13:17:34,tablet,direct,variant_b,315,0,0
user_000827,page_view,2026-03-21T15:56:56,desktop,direct,variant_b,106,1,1
user_007645,page_view,2026-03-15T15:08:08,tablet,cpc,variant_b,203,0,0
bot_0139,session_start,2026-03-08T00:00:00,desktop,direct,control,0,0,0
user_001905,page_view,2026-03-27T15:59:22,desktop,social,variant_b,502,0,0
user_004967,scroll,2026-03-27T11:53:12,mobile,email,variant_b,559,0,1
user_002910,page_view,2026-03-14T19:13:50,tablet,direct,control,533,0,0
user_000225,click,2026-03-18T17:55:16,mobile,cpc,variant_b,220,0,0
bot_0052,session_start,2026-03-13T00:00:00,desktop,direct,control,0,0,0
user_002082,scroll,2026-03-29T20:28:34,mobile,cpc,control,595,1,0
user_005006,add_to_cart,2026-03-17T23:51:44,desktop,direct,control,192,0,1
bot_0197,session_start,2026-03-03T00:00:00,desktop,direct,variant_b,0,0,0
bot_0172,session_start,2026-03-10T00:00:00,desktop,direct,control,0,0,0
bot_0092,session_start,2026-03-19T00:00:00,desktop,direct,variant_b,0,0,0
user_001943,add_to_cart,2026-03-04T02:25:40,tablet,cpc,variant_b,584,0,0
user_000092,add_to_cart,2026-03-23T12:46:40,mobile,cpc,control,244,0,0
user_004941,add_to_cart,2026-03-19T07:39:22,mobile,direct,variant_b,36,0,1
user_006089,session_start,2026-03-24T07:21:10,desktop,cpc,variant_b,595,0,0
user_005596,click,2026-03-08T21:02:55,desktop,cpc,control,579,0,1
bot_0195,session_start,2026-03-21T00:00:00,desktop,direct,variant_b,0,0,0
user_006380,click,2026-03-26T05:52:20,mobile,social,control,333,0,0
user_004341,page_view,2026-03-20T00:59:12,mobile,social,variant_b,120,0,1
user_003325,page_view,2026-03-17T04:09:55,tablet,cpc,variant_b,271,0,1
user_003627,page_view,2026-03-05T08:19:34,mobile,email,variant_b,126,0,0
user_007431,add_to_cart,2026-03-06T23:22:19,desktop,organic,variant_b,473,0,1
user_005944,page_view,2026-03-24T21:36:26,tablet,social,control,78,0,0
user_007808,page_view,2026-03-27T12:31:10,mobile,email,control,300,0,0
user_003959,scroll,2026-03-08T03:25:15,mobile,cpc,variant_b,509,0,1
user_006093,page_view,2026-03-11T12:44:18,mobile,email,variant_b,319,0,0
bot_0053,session_start,2026-03-09T00:00:00,desktop,direct,variant_b,0,0,0
user_001998,scroll,2026-03-02T18:46:11,desktop,organic,control,242,0,0
user_001287,scroll,2026-03-26T12:53:42,mobile,email,variant_b,288,0,0
user_003057,add_to_cart,2026-03-05T13:22:30,desktop,email,variant_b,452,0,0
bot_0062,session_start,2026-03-29T00:00:00,desktop,direct,control,0,0,0
user_005932,add_to_cart,2026-03-06T10:22:04,mobile,cpc,control,319,0,0
user_003485,click,2026-03-05T13:09:14,desktop,cpc,variant_b,590,0,1
bot_0088,session_start,2026-03-07T00:00:00,desktop,direct,control,0,0,0
bot_0182,session_start,2026-03-14T00:00:00,desktop,direct,variant_b,0,0,0
user_000611,click,2026-03-04T14:28:06,mobile,email,variant_b,374,0,0
user_003050,click,2026-03-07T21:15:34,tablet,cpc,control,60,0,0
user_002585,click,2026-03-22T06:25:13,tablet,email,variant_b,531,0,1
